ts,sym,mid,spread,book_imb,near_imb,far_imb,depth_usd,near_depth,trade_imb,trade_usd,n_trades,big_share
1787671127125,HYPE/USDT:USDT,80.9425,1.2354449146057695e-05,-0.788914588876594,-0.5936805368317579,-0.5936805368317579,768410.03903,897953.8547700001,-0.5099851019538245,325303.64337,747,0.6662048906212348
1787671127126,DOGE/USDT:USDT,0.08887500000000001,0.00011251758087196761,0.014174624745408716,0.009370381631471665,-0.004153780229619773,1492569.0506799999,728765.04806,0.9798280327452815,74950.64814,389,0.8087633460723799
1787671127126,BNB/USDT:USDT,698.075,1.4325108333618744e-05,0.1268520566160534,0.0004724271507977142,0.0004724271507977142,179841.9104,686580.9881,0.9366765920380455,85067.91679999999,264,0.9104995797898746
1787671127126,1000PEPE/USDT:USDT,0.00395885,2.525986081801688e-05,0.5352959034874113,0.31778354452523583,0.35656117215477495,60514.724571700004,197573.4125598,0.8478658662599794,32501.2774454,470,0.7868424801197922
1787671127126,PROM/USDT:USDT,4.1129999999999995,0.0004862630683199076,0.0932586547333492,-0.2424836427403178,0.0932586547333492,79581.6026,18795.5841,0.26712666974853294,8227.6985,105,0.5287893084560645
1787671127127,TRUMP/USDT:USDT,2.2915,0.0004363953742089853,-0.08783630462779919,0.196083067757182,-0.050137388378025935,1637977.74314,117366.71954,0.052403507519769084,26614.34465,199,0.7237735838819538
1787671127128,ONG/USDT:USDT,0.105635,0.00028399678136970105,-0.00016865737954337807,-0.029649157277128333,-0.0904520967545671,34589.29586,12765.80162,0.07653418074144487,187869.09144,2304,0.5200814651366156
1787671127128,ENA/USDT:USDT,0.146335,6.833635152226058e-05,-0.134150615278605,-0.20909615650827004,-0.06117657136370477,159736.15481,112808.09989,0.28584248069823964,21897.1349,310,0.7090247372956541
1787671127128,PUMP/USDT:USDT,0.0046575,0.00021470746108430115,-0.1152490653699079,-0.075534312847621,-0.03933727100221012,463475.261405,55684.374206,0.6156622612938872,192335.46310300002,505,0.7690864967360912
1787671127128,SUI/USDT:USDT,0.79015,0.00012655824843382774,-0.09132495167317337,0.04541361508852632,-0.06789395382987921,962332.38277,312605.92670999997,0.6302997191846358,22802.274429999998,198,0.7539433503783157
1787671127129,CRCL/USDT:USDT,90.495,0.00011050334272617399,0.2248014696608898,-0.0007627872110471091,-0.013187913742116978,438244.0633,130144.02780000001,0.8762687950292839,80465.6368,163,0.7477469400950544
1787671127129,DRAM/USDT:USDT,55.974999999999994,0.00017865118356405558,0.03190105760767398,0.10817282462131754,0.016596294788786825,3889760.8169,1339722.814,-0.5620437448834388,8948.3928,30,0.6136415915939676
1787671127129,MSTR/USDT:USDT,126.735,7.890480135709082e-05,0.02184173839491865,0.1837346973662542,-0.1289444088247197,359780.96880000003,191404.96000000002,0.9459496463549392,119130.7321,281,0.6364898692669078
1787671127129,SOXS/USDT:USDT,48.695,0.00020535989321296058,0.1523420732076829,-0.10466544994237612,-0.129659634212547,742247.0438999999,150895.5382,0.27507823074534743,48380.0836,211,0.4845696959481897
1787671127129,BZ/USDT:USDT,87.785,0.0001139146779063065,0.05133875535041474,-0.022820045901765736,0.21860734025720363,1800690.5400999999,948154.5915,0.6853238098735983,15348.0357,28,0.6804499418775785
1787671127130,TUT/USDT:USDT,0.047035,0.0002126076326139284,0.03014010254430912,0.10756131878156025,0.07337930310134652,88613.9082,7634.304499999999,-0.14459860953182835,32595.38688,383,0.7073837520286551
1787671127130,AAVE/USDT:USDT,128.225,7.798791187358865e-05,-0.07869552575738634,-0.05475185206894104,0.14952498651110077,155242.49800000002,99122.93,0.8250334353468279,18751.113999999998,132,0.719758516747325
1787671127130,ADA/USDT:USDT,0.21475,0.00046565774155990215,0.08181205736484744,-0.08729807773536506,-0.02033388619421131,2819562.8191,239347.6276,0.5493559178071273,17329.356600000003,148,0.6143219708457034
1787671127130,LINK/USDT:USDT,11.569500000000001,8.643415877950176e-05,-0.05214084640147459,0.14727540405526596,0.015712587987238534,306235.36866000004,140902.70825000003,0.9468888154512958,14212.15788,59,0.5809941544218196
1787671127130,PENGU/USDT:USDT,0.0097065,0.00010302374697378047,0.14151050390671122,0.06399082485769587,0.015781703051373164,179962.870147,65119.603837999995,-0.10356349830212805,7203.015611,106,0.5614928763757749
1787671137131,BTC/USDT:USDT,79185.85,1.2628518856748882e-06,-0.2784523981432029,-0.32673444965269205,-0.32673444965269205,759866.987,1226681.6922,0.30570715171245366,2845530.6881999997,1585,0.8301468931597659
1787671137132,ETH/USDT:USDT,2473.2650000000003,4.0432383912615635e-06,-0.5656568440032826,-0.48354161572521687,-0.48354161572521687,595338.82017,1541163.19722,0.5527370683985757,1526915.86194,1904,0.8958122824673025
1787671137132,SOL/USDT:USDT,97.965,0.00010207727249533114,-0.039206417416760585,-0.10603041258632537,0.00917219003926863,7854910.815400001,3509565.2523,0.5937563407780042,358938.6032,887,0.8715441276336922
1787671137133,XRP/USDT:USDT,1.4701499999999998,6.802027004046457e-05,-0.29162796008245856,-0.3148837464030045,-0.13015441519392326,3360901.7516799998,2839812.74113,0.6910476303416432,392646.24911000003,1219,0.93301474477442
1787671137134,ZEC/USDT:USDT,810.725,1.2334638749256412e-05,-0.35087758871643804,-0.23106775978261873,-0.23106775978261873,32068.32594,199864.1403,0.627019582488225,339316.58907,1602,0.7341773614805718
1787671137134,HYPE/USDT:USDT,80.9445,1.2354143888597298e-05,-0.7717241554070003,-0.20168721788611296,-0.22232458032592164,305807.96862,476111.47239,0.24659505246778496,780860.99414,1046,0.6533710486101296
1787671137134,DOGE/USDT:USDT,0.088915,0.0001124669628296252,0.17940277903491397,0.3224703195439308,-0.0056373999512444855,1444876.18628,659879.19304,0.734250332992104,235202.15368000002,813,0.7726130903003388
1787671137135,BNB/USDT:USDT,698.295,1.432059516392199e-05,-0.4128926644652278,-0.08734744641771959,-0.08734744641771959,181107.9848,749224.458,0.9117870579582354,113473.9979,509,0.8721103471405937
1787671137135,1000PEPE/USDT:USDT,0.00396065,2.524838094764079e-05,0.10174938513359993,0.051760719700955325,-0.12475113612476223,47797.0817712,182579.5762327,0.8106568554383495,61199.8176022,757,0.7752729317626986
1787671137135,PROM/USDT:USDT,4.1114999999999995,0.0002432202359237101,0.03876366555338666,-0.23549803812744688,0.050272509151669774,79907.7501,13901.2088,0.2706561117995695,12204.2402,166,0.5426866721289213
1787671137135,TRUMP/USDT:USDT,2.2915,0.0004363953742089853,-0.11236349985126043,-0.02611462706473417,-0.0699559541956389,1609581.24426,112305.64168999999,0.2965159099354426,67992.21335,373,0.7301077635826072
1787671137136,ONG/USDT:USDT,0.105685,9.462080711557933e-05,-0.1290350831747393,-0.19901801652462678,-0.106082688593158,39849.658429999996,20273.82792,0.05831322821575374,214748.76067,2735,0.5146436403879062
1787671137137,ENA/USDT:USDT,0.146355,6.832701308450169e-05,-0.22681287091228067,-0.2232718359856999,-0.09160407543727504,164647.24969,125380.08543,0.313264229710392,35842.00405,468,0.6770275623022814
1787671137137,PUMP/USDT:USDT,0.0046565,0.0002147535702779481,-0.1177143588953952,-0.1418056346999261,-0.0555887983836436,460024.790647,62938.104504,0.609869879389666,200112.40612200001,546,0.7645868623793389
1787671137137,SUI/USDT:USDT,0.79035,0.00012652622255961154,-0.137271662743724,-0.0369690616075002,-0.04396129223622876,988772.30848,327351.2449,0.6221040408869821,35251.552599999995,299,0.7118902343041765
1787671137137,CRCL/USDT:USDT,90.455,0.00011055220828025985,0.44301344047665603,-0.17013551148623887,-0.0003164396847264525,689572.791,152148.68180000002,0.7377571769194581,141939.3071,338,0.7446710911835922
1787671137137,DRAM/USDT:USDT,55.935,0.00017877893984085116,-0.032168616398931,-0.05975547051729366,-0.05419716875374383,3877617.1674,1308898.9698,-0.36966882028874276,20143.5528,62,0.756039321921404
1787671137138,MSTR/USDT:USDT,126.755,7.889235138657343e-05,-0.14111732633811014,-0.0797784189361894,0.02341178999607249,372032.4652,184060.90889999998,0.14061393167018657,265627.9549,526,0.6300704546063575
1787671137138,SOXS/USDT:USDT,48.765,0.00020506510817194947,-0.2282630473157144,-0.06489031840842656,-0.0942365901155045,741419.7246999999,152969.7487,0.2547049119105149,106440.7176,432,0.4913029889231036
1787671137138,BZ/USDT:USDT,87.745,0.0001139666077839776,0.04731641252301249,-0.13137793825139077,0.204926434786827,1933087.5086,1028174.2985,0.013472505818311565,26731.337499999998,59,0.6460483094046453
1787671137138,TUT/USDT:USDT,0.047025,0.00021265284423185673,-0.04227870155052201,0.012279443232015281,0.061059928391543596,79612.01306,7114.38608,-0.00903190490556931,42838.57437,600,0.6733868200385679
1787671137139,AAVE/USDT:USDT,128.315,7.793321123789819e-05,-0.04603163255679439,-0.2327920647922322,0.14325199584948947,138454.44199999998,78253.57800000001,0.7837098100703558,26205.072,246,0.652076246918917
1787671137139,ADA/USDT:USDT,0.21484999999999999,0.0004654410053526495,0.08774865015579698,-0.2353856009697754,-0.0026736384827071294,2811902.471,240107.72989999998,0.6301862480731197,31885.543299999998,259,0.6111381266631891
1787671137139,LINK/USDT:USDT,11.5725,8.641175199837737e-05,-0.05899238444719039,-0.2178912991034724,-0.0670098114688433,292161.65072000003,158677.44693,0.8998058792708328,22254.07363,114,0.6573862526579589
1787671137139,PENGU/USDT:USDT,0.0097075,0.00010301313417453158,0.00660700604678845,-0.06647900293116588,-0.03957842566344778,169820.767993,66534.380586,0.03724262989780052,11963.73471,184,0.5638395652790265
1787671147142,BTC/USDT:USDT,79192.75,1.262741854599326e-06,0.06971105198991193,0.0010109636130255083,0.0010109636130255083,692936.5907000001,1418902.2053,0.13570092469338724,4173242.9619,2521,0.8521388093064527
1787671147143,ETH/USDT:USDT,2473.625,4.042649957135086e-06,0.511701092164527,0.0558803526402239,0.0558803526402239,708036.03574,1633490.7719299998,0.294852381412318,2919720.13835,3290,0.9049434454677414
1787671147143,SOL/USDT:USDT,98.005,0.00010203561042809159,-0.03465719325798443,-0.19631666647000057,-0.023184573956625064,7780813.2151,4330589.1552,0.412109415789648,514726.3789,1299,0.8703029375672046
1787671147144,XRP/USDT:USDT,1.4705499999999998,6.800176804596171e-05,-0.2990137339580212,-0.31725812723623914,-0.17870826369235454,3032055.66928,2327487.3251400003,0.5162610240174753,503509.53951,1838,0.9140226347605472
1787671147144,ZEC/USDT:USDT,811.045,1.232977208415181e-05,-0.20857970512524138,-0.318364689568879,-0.318364689568879,40669.09374,247457.12024999998,0.3316048912419651,544328.1234,2523,0.7501727589590862
1787671147145,HYPE/USDT:USDT,81.0235,1.2342098280187536e-05,0.8077173685290913,0.6364146197930107,0.6364146197930107,78777.71208,287597.93664,0.3764111277699081,1098114.60418,1463,0.6897273454491358
1787671147145,DOGE/USDT:USDT,0.08898500000000001,0.00011237849075682556,0.17162993026499204,0.3670447001009807,-0.07051357357177174,1546990.70203,644255.66337,0.6754783800607597,299564.64483999996,1163,0.79345531365009
1787671147145,BNB/USDT:USDT,698.335,1.4319774893125655e-05,0.33162735386128506,0.05745279542243852,0.05745279542243852,203160.24060000002,751071.2696,0.7880436993912928,142032.0562,773,0.8454151922641813
1787671147145,1000PEPE/USDT:USDT,0.003962149999999999,2.5238822356617872e-05,0.3289840113728428,0.22318659201088614,0.06285013700082628,50857.8346409,200585.8861939,0.7725263224973011,74409.6648044,1074,0.790026318647304
1787671147146,PROM/USDT:USDT,4.121,0.0004853190973064255,0.0034255635050674683,-0.06806956553877908,0.0034255635050674683,76286.51449999999,12575.8934,0.5659855042059012,27326.961,293,0.6173522514999015
1787671147146,TRUMP/USDT:USDT,2.2935,0.00043601482450398514,-0.09703302102054615,-0.3232828666590756,-0.07134709087047565,1618493.30051,121526.666,0.28406723344068524,91440.64884,578,0.7445794251649801
1787671147146,ONG/USDT:USDT,0.105715,0.0002837818663387622,-0.15798151539796973,-0.30110031204749993,-0.18315796919892235,45092.00353,23779.68419,0.12008976778237403,267462.76409,3434,0.5175421676395342
1787671147147,ENA/USDT:USDT,0.146475,6.827103601303978e-05,-0.12404186552562743,-0.23718769058413144,-0.055748128402096864,136655.8359,89991.47383,0.4200884114172295,60460.7659,801,0.6715429584063539
1787671147147,PUMP/USDT:USDT,0.0046575,0.00021470746108430115,-0.1043361403431581,0.02485663175961012,-0.05585323765216276,472644.551723,62523.451328,0.6039949623535461,207606.92707499999,616,0.7606805872038603
1787671147147,SUI/USDT:USDT,0.79065,0.0001264782141276026,0.03061930351803093,0.05440235838317227,0.07044007975243029,817898.35929,289080.25125,0.6533470717889586,116336.49203,512,0.8232810038255373
1787671147147,CRCL/USDT:USDT,90.41499999999999,0.00011060111707133901,0.4979380726610593,-0.03886766974653308,0.000687756742093308,698553.7622,141764.2384,0.698582649570761,171991.9259,481,0.7452921108315818
1787671147147,DRAM/USDT:USDT,55.935,0.00017877893984085116,-0.024282550997922953,-0.0495736267477988,-0.04814774114780986,3857805.352,1301450.7174999998,-0.373974293683025,20578.7706,69,0.7400499425364118
1787671147148,MSTR/USDT:USDT,126.785,7.887368379544202e-05,-0.038725535848467864,0.11433042827988076,-0.012237633289415895,386287.5793,190312.1035,0.22231319731614518,325149.3086,691,0.6150671611792564
1787671147148,SOXS/USDT:USDT,48.765,0.00020506510817194947,-0.20041980937589135,0.10947633808969702,-0.07552391455113498,742256.1236,157542.33289999998,0.17523183082236368,118806.4737,482,0.46950242661734687
1787671147148,BZ/USDT:USDT,87.755,0.00011395362087636165,0.24969602569122812,0.23556456460097663,0.21408889218504734,2283218.7786,1333453.1012,0.37122911039051415,41968.783599999995,75,0.6422117175681022
1787671147148,TUT/USDT:USDT,0.047115000000000004,0.00021224663058480443,0.048268175236025675,-0.02377014133615314,0.054156014281162304,79209.35816,8674.090619999999,0.05235071739566782,60347.939,952,0.64076444101927
1787671147148,AAVE/USDT:USDT,128.325,7.792713812600295e-05,0.05699776142039327,0.048355307028831354,0.19982038456039947,141138.157,81961.407,0.5516900331926811,32389.068,333,0.6531227758699324
1787671147148,ADA/USDT:USDT,0.21495,0.0004652244708071132,0.1410579077246082,0.15339675957577023,0.0397313602924382,2830599.4789,220392.83419999998,0.7028655378151587,40678.157999999996,361,0.6081021490697786
1787671147148,LINK/USDT:USDT,11.5725,8.641175199837737e-05,0.04630594856834129,-0.03246713271997938,-0.06758672000962583,291320.36611,155447.78110000002,0.828843505383188,37357.20467,201,0.6952072144963303
1787671147149,PENGU/USDT:USDT,0.009711999999999998,0.0002059308072487918,-0.03110876498971223,-0.23858943159499113,-0.013372737416709073,171451.144935,55173.780954999995,0.09850826839784493,15106.429848,285,0.6275427384488921
1787671157330,BTC/USDT:USDT,79211.05,1.2624501254032205e-06,-0.24637624830370738,-0.41285090607134145,-0.41285090607134145,469405.38910000003,920850.4251999999,0.17288300386098646,5902196.806,3352,0.8275138641827254
1787671157335,ETH/USDT:USDT,2474.785,4.040755055394118e-06,-0.41411542119746986,-0.37193633754992433,-0.37193633754992433,618283.64481,1714512.62071,0.21478453735637618,5166647.011179999,4522,0.8952408170291501
1787671157336,SOL/USDT:USDT,98.025,0.00010201479214491318,-0.11701608765431502,-0.13681206230043266,-0.09467718051024476,8075385.4512,3912242.0157999997,0.3968904204640634,818244.1614999999,1724,0.8649861760119629
1787671157338,XRP/USDT:USDT,1.4711500000000002,6.797403391903544e-05,-0.3363312525502175,-0.39252100562871134,-0.2300901007919522,3019190.43794,2225765.48017,0.45597183558145876,598329.35004,2283,0.9105867844918129
1787671157340,ZEC/USDT:USDT,811.025,1.233007613820894e-05,-0.2903045764460761,0.14246571215668297,0.14246571215668297,53625.447109999994,254840.21973,0.3167086667266469,617652.68539,3065,0.7482288780760189
1787671157341,HYPE/USDT:USDT,81.1325,1.2325516901248748e-05,0.3970567155115455,0.272956188025959,0.272956188025959,55805.071729999996,257511.65833,0.40903078409335525,1208021.81441,1971,0.7215349333949781
1787671157343,DOGE/USDT:USDT,0.08902499999999999,0.0001123279977533965,0.02375699652551944,0.2914187742037609,-0.08436904882322077,1796580.4887899999,735164.09238,0.6455768723180043,324918.26900000003,1405,0.8079051102540498
1787671157347,BNB/USDT:USDT,698.595,1.4314445422585196e-05,0.21752504818521726,-0.06253398183950616,-0.06253398183950616,123527.51199999999,735175.2175,0.7667177252755333,229974.93,1035,0.8428170535805795
1787671157348,1000PEPE/USDT:USDT,0.00396415,2.522608882112773e-05,0.196153630303892,0.23233389679349167,0.054017262450430426,59201.5431981,185232.9424731,0.7530818266386945,103810.21125040001,1327,0.8147483586531483
1787671157355,PROM/USDT:USDT,4.135,0.0004836759371220749,-0.10632447585552532,0.12576178725875645,-0.10632447585552532,70320.9025,12437.4783,0.5202495689248169,43400.723900000005,521,0.562620182471196
1787671157357,TRUMP/USDT:USDT,2.2975000000000003,0.0004352557127311816,0.024482956791797707,0.22658299122261316,0.09341134422844251,1514791.24051,117203.1625,0.6014219646180469,421573.58094,1187,0.7749491473387582
1787671157360,ONG/USDT:USDT,0.10544500000000001,9.48361705153978e-05,-0.10272158773285026,-0.16623271153695107,-0.035863001080999504,39034.24634,16370.48283,0.04478607406283612,304865.99832,3986,0.5229628588579166
1787671157363,ENA/USDT:USDT,0.146705,6.816400259030027e-05,-0.1241803612799133,-0.19181837527764006,-0.11198705450873114,162327.09667,116182.71679,0.4997372412138403,80673.17295,1085,0.6615982493099648
1787671157363,PUMP/USDT:USDT,0.0046595000000000004,0.00021461530207106614,-0.11560546964706869,-0.038512084194645205,-0.1259589917829274,481073.857922,58680.044829,0.5277498955209177,238043.29737100002,794,0.7327701976886257
1787671157363,SUI/USDT:USDT,0.79115,0.0001263982809833647,-0.1147472870287688,0.06850926844155777,-0.042426953963206664,966947.30571,257027.18683999998,0.6949119012846523,142095.85691,667,0.811770217361505
1787671157364,CRCL/USDT:USDT,90.495,0.00011050334272617399,0.2095527612261476,0.04158591199931466,-0.006897054160852346,437245.11699999997,133895.6664,0.7214542523964605,216134.6275,578,0.7205618294551158
1787671157364,DRAM/USDT:USDT,55.965,0.00017868310551233824,0.02785912876160501,0.08222783055513563,-0.0017659188893060457,3783253.6043,1255590.5051,-0.23419742984476588,23000.9531,86,0.7107669812169654
1787671157364,MSTR/USDT:USDT,126.88499999999999,7.881152224459248e-05,-0.03953807130087843,0.06458543913732377,0.07926658426621097,352602.556,190118.3001,0.32046886504087446,401939.7472,899,0.5905090624986092
1787671157365,SOXS/USDT:USDT,48.735,0.00020519134092551793,0.19440902372810015,-0.060995909361390536,0.0558692543851434,729685.0356,146886.55180000002,0.09382900212899815,130115.04569999999,536,0.4611980296141879
1787671157365,BZ/USDT:USDT,87.775,0.00011392765593853734,0.1280604536368502,0.29680936802995095,0.19314141034032342,2172109.0812999997,1301945.4105,0.3668063848854098,43280.9459,91,0.6768254064428846
1787671157366,TUT/USDT:USDT,0.047325,0.00021130480718428154,-0.054975877603087385,-0.06738752699681701,0.0036302763674508987,75863.23642,8348.74813,0.08412617572440846,76544.52808,1404,0.6070293256160343
1787671157366,AAVE/USDT:USDT,128.345,7.7914994740667e-05,0.04762389615965497,-0.09494837201086773,0.19235053250731535,140307.315,73213.38799999999,-0.020806020666947884,61866.899999999994,477,0.730217208232512
1787671157366,ADA/USDT:USDT,0.21505000000000002,0.00046500813764248654,0.13088036690166738,-0.17222674831891954,-0.0053817814848420055,2785088.0245000003,235589.67870000002,0.7979292456176353,65486.1345,432,0.6746243160832771
1787671157366,LINK/USDT:USDT,11.5755,8.638935683134398e-05,0.009633593051093757,0.011606607255430161,-0.14188125640049715,290253.74387,157413.5783,0.6877792520298269,47561.496269999996,272,0.688366955996105
1787671157366,PENGU/USDT:USDT,0.0097135,0.00010294950326874969,0.008986447962327494,0.1273979672302414,-0.019974031633382218,165212.804016,68053.28809,0.11338762963832776,17659.099272,385,0.65620319935421
1787671167374,BTC/USDT:USDT,79206.05,1.2625298194496602e-06,0.3855146376870541,0.0805494435486934,0.0805494435486934,470484.1738,1071196.5321999998,0.1456668030566229,6338194.4714,3680,0.8212064607020981
1787671167377,ETH/USDT:USDT,2474.785,4.040755055394118e-06,0.17393170851248185,0.2735439591067235,0.2735439591067235,726109.6180799999,1369078.9278000002,0.2606157911053548,6152262.90126,5229,0.8873706263758516
1787671167378,SOL/USDT:USDT,98.025,0.00010201479214491318,-0.1016668680149632,-0.10511112856790061,-0.08904511006739588,8277627.350299999,4040117.9731,0.4070448088535285,923007.726,1946,0.852132308261957
1787671167379,XRP/USDT:USDT,1.4711500000000002,6.797403391903544e-05,-0.26787917826615215,-0.3302861749693209,-0.15139192298322796,3052348.4208899997,2387080.08503,0.3416900170244581,772569.4967,2593,0.9129732531931583
1787671167380,ZEC/USDT:USDT,811.085,1.232916402102234e-05,0.4347278460928402,0.16368966517805741,0.16368966517805741,62822.90241,273736.37695,0.2543791679606384,670241.90871,3414,0.7516668846769823
1787671167382,HYPE/USDT:USDT,81.1495,1.232293483021799e-05,0.01602629375441048,0.03770336959741238,0.03770336959741238,82137.91786,344377.69591,0.3914625457468357,1244947.40198,2179,0.73222770329107
1787671167383,DOGE/USDT:USDT,0.089075,0.00011226494527095146,0.08764068493374719,0.26378297618559254,-0.06005817463025493,1552210.09321,731347.67497,0.6407043855523976,368469.31161000003,1658,0.8106827711235997
1787671167384,BNB/USDT:USDT,698.725,1.4311782174662285e-05,0.22044488526477662,0.05816073322851346,0.02302160539508774,192762.63520000002,779034.0576,0.7698648302650843,294449.2199,1262,0.8383968274184583
